event_id,sport_key,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,sportsbet,SportsBet,2026-05-18T21:58:39Z,h2h,Oklahoma City Thunder,1.41,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,sportsbet,SportsBet,2026-05-18T21:58:39Z,h2h,San Antonio Spurs,3.03,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,sportsbet,SportsBet,2026-05-18T21:58:39Z,spreads,Oklahoma City Thunder,1.9,-6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,sportsbet,SportsBet,2026-05-18T21:58:39Z,spreads,San Antonio Spurs,1.9,6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tabtouch,TABtouch,2026-05-18T21:57:54Z,h2h,Oklahoma City Thunder,1.41,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tabtouch,TABtouch,2026-05-18T21:57:54Z,h2h,San Antonio Spurs,2.95,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tabtouch,TABtouch,2026-05-18T21:57:54Z,spreads,Oklahoma City Thunder,1.91,-6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tabtouch,TABtouch,2026-05-18T21:57:54Z,spreads,San Antonio Spurs,1.88,6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,unibet,Unibet,2026-05-18T21:58:39Z,h2h,Oklahoma City Thunder,1.41,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,unibet,Unibet,2026-05-18T21:58:39Z,h2h,San Antonio Spurs,2.95,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,unibet,Unibet,2026-05-18T21:58:39Z,spreads,Oklahoma City Thunder,1.92,-6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,unibet,Unibet,2026-05-18T21:58:39Z,spreads,San Antonio Spurs,1.9,6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,betfair_ex_au,Betfair,2026-05-18T21:58:39Z,h2h,Oklahoma City Thunder,1.48,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,betfair_ex_au,Betfair,2026-05-18T21:58:39Z,h2h,San Antonio Spurs,3.0,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,betfair_ex_au,Betfair,2026-05-18T21:58:39Z,h2h_lay,Oklahoma City Thunder,1.49,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,betfair_ex_au,Betfair,2026-05-18T21:58:39Z,h2h_lay,San Antonio Spurs,3.1,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,neds,Neds,2026-05-18T21:58:18Z,h2h,Oklahoma City Thunder,1.4,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,neds,Neds,2026-05-18T21:58:18Z,h2h,San Antonio Spurs,2.95,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,ladbrokes_au,Ladbrokes,2026-05-18T21:58:39Z,h2h,Oklahoma City Thunder,1.4,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,ladbrokes_au,Ladbrokes,2026-05-18T21:58:39Z,h2h,San Antonio Spurs,2.95,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tab,TAB,2026-05-18T21:58:39Z,h2h,Oklahoma City Thunder,1.41,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tab,TAB,2026-05-18T21:58:39Z,h2h,San Antonio Spurs,3.0,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tab,TAB,2026-05-18T21:58:39Z,spreads,Oklahoma City Thunder,1.9,-6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,tab,TAB,2026-05-18T21:58:39Z,spreads,San Antonio Spurs,1.9,6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,playup,PlayUp,2026-05-18T21:58:39Z,h2h,Oklahoma City Thunder,1.42,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,playup,PlayUp,2026-05-18T21:58:39Z,h2h,San Antonio Spurs,2.9,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,playup,PlayUp,2026-05-18T21:58:39Z,spreads,Oklahoma City Thunder,1.88,-6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,playup,PlayUp,2026-05-18T21:58:39Z,spreads,San Antonio Spurs,1.93,6.5,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,betright,Bet Right,2026-05-18T21:57:54Z,h2h,Oklahoma City Thunder,1.43,,20260518_215840
924fe1c270c7ccb9e7a9cfa3002bdf05,basketball_nba,Oklahoma City Thunder,San Antonio Spurs,2026-05-19T00:40:00Z,betright,Bet Right,2026-05-18T21:57:54Z,h2h,San Antonio Spurs,2.8,,20260518_215840
