event_id,sport_key,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,neds,Neds,2026-04-06T21:30:44Z,h2h,Atlanta Hawks,1.82,,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,neds,Neds,2026-04-06T21:30:44Z,h2h,New York Knicks,2.0,,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,ladbrokes_au,Ladbrokes,2026-04-06T21:30:47Z,h2h,Atlanta Hawks,1.82,,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,ladbrokes_au,Ladbrokes,2026-04-06T21:30:47Z,h2h,New York Knicks,2.0,,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,sportsbet,SportsBet,2026-04-06T21:30:46Z,h2h,Atlanta Hawks,1.83,,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,sportsbet,SportsBet,2026-04-06T21:30:46Z,h2h,New York Knicks,2.02,,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,sportsbet,SportsBet,2026-04-06T21:30:46Z,spreads,Atlanta Hawks,1.9,-1.5,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,sportsbet,SportsBet,2026-04-06T21:30:46Z,spreads,New York Knicks,1.9,1.5,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,pointsbetau,PointsBet (AU),2026-04-06T21:31:08Z,h2h,Atlanta Hawks,1.83,,20260406_213114
dce0f3f389617fa7daa990c209ee8acc,basketball_nba,Atlanta Hawks,New York Knicks,2026-04-06T23:10:00Z,pointsbetau,PointsBet (AU),2026-04-06T21:31:08Z,h2h,New York Knicks,2.0,,20260406_213114
