event_id,sport_key,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,ladbrokes_au,Ladbrokes,2026-03-13T21:26:07Z,h2h,Cleveland Cavaliers,1.11,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,ladbrokes_au,Ladbrokes,2026-03-13T21:26:07Z,h2h,Dallas Mavericks,6.6,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,sportsbet,SportsBet,2026-03-13T21:25:59Z,h2h,Cleveland Cavaliers,1.12,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,sportsbet,SportsBet,2026-03-13T21:25:59Z,h2h,Dallas Mavericks,6.8,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,neds,Neds,2026-03-13T21:25:38Z,h2h,Cleveland Cavaliers,1.11,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,neds,Neds,2026-03-13T21:25:38Z,h2h,Dallas Mavericks,6.6,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,pointsbetau,PointsBet (AU),2026-03-13T21:26:23Z,h2h,Cleveland Cavaliers,1.13,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,pointsbetau,PointsBet (AU),2026-03-13T21:26:23Z,h2h,Dallas Mavericks,6.5,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betright,Bet Right,2026-03-13T21:25:36Z,h2h,Cleveland Cavaliers,1.13,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betright,Bet Right,2026-03-13T21:25:36Z,h2h,Dallas Mavericks,6.0,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betr_au,Betr,2026-03-13T21:25:51Z,h2h,Cleveland Cavaliers,1.12,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betr_au,Betr,2026-03-13T21:25:51Z,h2h,Dallas Mavericks,6.5,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,playup,PlayUp,2026-03-13T21:25:44Z,h2h,Cleveland Cavaliers,1.14,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,playup,PlayUp,2026-03-13T21:25:44Z,h2h,Dallas Mavericks,6.0,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,unibet,Unibet,2026-03-13T21:25:51Z,h2h,Cleveland Cavaliers,1.11,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,unibet,Unibet,2026-03-13T21:25:51Z,h2h,Dallas Mavericks,6.75,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,tabtouch,TABtouch,2026-03-13T21:25:35Z,h2h,Cleveland Cavaliers,1.11,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,tabtouch,TABtouch,2026-03-13T21:25:35Z,h2h,Dallas Mavericks,6.75,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h,Cleveland Cavaliers,1.15,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h,Dallas Mavericks,7.4,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h_lay,Cleveland Cavaliers,1.16,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h_lay,Dallas Mavericks,7.6,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,tab,TAB,2026-03-13T21:26:24Z,h2h,Cleveland Cavaliers,1.13,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,tab,TAB,2026-03-13T21:26:24Z,h2h,Dallas Mavericks,6.5,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,dabble_au,Dabble AU,2026-03-13T21:26:24Z,h2h,Cleveland Cavaliers,1.11,,20260313_212631
fff92660471a227787e69030342c161a,basketball_nba,Dallas Mavericks,Cleveland Cavaliers,2026-03-13T23:40:00Z,dabble_au,Dabble AU,2026-03-13T21:26:24Z,h2h,Dallas Mavericks,6.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,sportsbet,SportsBet,2026-03-13T21:25:59Z,h2h,Detroit Pistons,1.06,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,sportsbet,SportsBet,2026-03-13T21:25:59Z,h2h,Memphis Grizzlies,9.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,ladbrokes_au,Ladbrokes,2026-03-13T21:26:07Z,h2h,Detroit Pistons,1.06,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,ladbrokes_au,Ladbrokes,2026-03-13T21:26:07Z,h2h,Memphis Grizzlies,9.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,neds,Neds,2026-03-13T21:25:38Z,h2h,Detroit Pistons,1.06,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,neds,Neds,2026-03-13T21:25:38Z,h2h,Memphis Grizzlies,9.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betright,Bet Right,2026-03-13T21:25:36Z,h2h,Detroit Pistons,1.07,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betright,Bet Right,2026-03-13T21:25:36Z,h2h,Memphis Grizzlies,8.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betr_au,Betr,2026-03-13T21:25:51Z,h2h,Detroit Pistons,1.07,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betr_au,Betr,2026-03-13T21:25:51Z,h2h,Memphis Grizzlies,9.0,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,pointsbetau,PointsBet (AU),2026-03-13T21:26:23Z,h2h,Detroit Pistons,1.07,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,pointsbetau,PointsBet (AU),2026-03-13T21:26:23Z,h2h,Memphis Grizzlies,9.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,playup,PlayUp,2026-03-13T21:25:44Z,h2h,Detroit Pistons,1.09,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,playup,PlayUp,2026-03-13T21:25:44Z,h2h,Memphis Grizzlies,7.75,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,tabtouch,TABtouch,2026-03-13T21:25:35Z,h2h,Detroit Pistons,1.09,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,tabtouch,TABtouch,2026-03-13T21:25:35Z,h2h,Memphis Grizzlies,8.0,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,unibet,Unibet,2026-03-13T21:25:51Z,h2h,Detroit Pistons,1.09,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,unibet,Unibet,2026-03-13T21:25:51Z,h2h,Memphis Grizzlies,8.0,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h,Detroit Pistons,1.09,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h,Memphis Grizzlies,11.0,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h_lay,Detroit Pistons,1.1,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,betfair_ex_au,Betfair,2026-03-13T21:26:01Z,h2h_lay,Memphis Grizzlies,11.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,tab,TAB,2026-03-13T21:26:24Z,h2h,Detroit Pistons,1.08,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,tab,TAB,2026-03-13T21:26:24Z,h2h,Memphis Grizzlies,8.5,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,dabble_au,Dabble AU,2026-03-13T21:26:24Z,h2h,Detroit Pistons,1.06,,20260313_212631
9f90f0cfcf3b921f77ede1f83724a96f,basketball_nba,Detroit Pistons,Memphis Grizzlies,2026-03-13T23:40:00Z,dabble_au,Dabble AU,2026-03-13T21:26:24Z,h2h,Memphis Grizzlies,9.5,,20260313_212631
aef5ba1e4c95ece8672f8bb0672fe17d,basketball_nba,Indiana Pacers,New York Knicks,2026-03-13T23:40:00Z,sportsbet,SportsBet,2026-03-13T21:25:59Z,h2h,Indiana Pacers,6.8,,20260313_212631
aef5ba1e4c95ece8672f8bb0672fe17d,basketball_nba,Indiana Pacers,New York Knicks,2026-03-13T23:40:00Z,sportsbet,SportsBet,2026-03-13T21:25:59Z,h2h,New York Knicks,1.12,,20260313_212631
