event_id,sport_key,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,pointsbetau,PointsBet (AU),2026-04-21T21:37:31Z,h2h,Boston Celtics,1.11,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,pointsbetau,PointsBet (AU),2026-04-21T21:37:31Z,h2h,Philadelphia 76ers,7.0,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,pointsbetau,PointsBet (AU),2026-04-21T21:37:31Z,spreads,Boston Celtics,1.9,-14.5,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,pointsbetau,PointsBet (AU),2026-04-21T21:37:31Z,spreads,Philadelphia 76ers,1.9,14.5,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,tab,TAB,2026-04-21T21:37:33Z,h2h,Boston Celtics,1.12,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,tab,TAB,2026-04-21T21:37:33Z,h2h,Philadelphia 76ers,6.8,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,tab,TAB,2026-04-21T21:37:33Z,spreads,Boston Celtics,1.9,-14.5,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,tab,TAB,2026-04-21T21:37:33Z,spreads,Philadelphia 76ers,1.9,14.5,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,neds,Neds,2026-04-21T21:37:30Z,h2h,Boston Celtics,1.1,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,neds,Neds,2026-04-21T21:37:30Z,h2h,Philadelphia 76ers,7.0,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,ladbrokes_au,Ladbrokes,2026-04-21T21:37:30Z,h2h,Boston Celtics,1.1,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,ladbrokes_au,Ladbrokes,2026-04-21T21:37:30Z,h2h,Philadelphia 76ers,7.0,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,tabtouch,TABtouch,2026-04-21T21:37:35Z,h2h,Boston Celtics,1.1,,20260421_213829
d1a7a6e7b024f888e922a62b14fcf466,basketball_nba,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,tabtouch,TABtouch,2026-04-21T21:37:35Z,h2h,Philadelphia 76ers,7.0,,20260421_213829
