event_id,sport_key,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,neds,Neds,2026-05-15T21:52:01Z,h2h,Cleveland Cavaliers,1.55,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,neds,Neds,2026-05-15T21:52:01Z,h2h,Detroit Pistons,2.5,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,ladbrokes_au,Ladbrokes,2026-05-15T21:52:02Z,h2h,Cleveland Cavaliers,1.55,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,ladbrokes_au,Ladbrokes,2026-05-15T21:52:02Z,h2h,Detroit Pistons,2.5,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tabtouch,TABtouch,2026-05-15T21:52:02Z,h2h,Cleveland Cavaliers,1.56,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tabtouch,TABtouch,2026-05-15T21:52:02Z,h2h,Detroit Pistons,2.45,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tabtouch,TABtouch,2026-05-15T21:52:02Z,spreads,Cleveland Cavaliers,1.88,-4.0,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tabtouch,TABtouch,2026-05-15T21:52:02Z,spreads,Detroit Pistons,1.91,4.0,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,h2h,Cleveland Cavaliers,1.56,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,h2h,Detroit Pistons,2.49,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,spreads,Cleveland Cavaliers,1.92,-4.5,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,spreads,Detroit Pistons,1.88,4.5,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,unibet,Unibet,2026-05-15T21:51:22Z,h2h,Cleveland Cavaliers,1.56,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,unibet,Unibet,2026-05-15T21:51:22Z,h2h,Detroit Pistons,2.45,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,unibet,Unibet,2026-05-15T21:51:22Z,spreads,Cleveland Cavaliers,1.9,-4.0,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,unibet,Unibet,2026-05-15T21:51:22Z,spreads,Detroit Pistons,1.92,4.0,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,h2h,Cleveland Cavaliers,1.56,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,h2h,Detroit Pistons,2.5,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,spreads,Cleveland Cavaliers,1.9,-4.5,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,spreads,Detroit Pistons,1.9,4.5,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betr_au,Betr,2026-05-15T21:50:29Z,h2h,Cleveland Cavaliers,1.58,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betr_au,Betr,2026-05-15T21:50:29Z,h2h,Detroit Pistons,2.45,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betright,Bet Right,2026-05-15T21:52:01Z,h2h,Cleveland Cavaliers,1.56,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betright,Bet Right,2026-05-15T21:52:01Z,h2h,Detroit Pistons,2.42,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,playup,PlayUp,2026-05-15T21:52:03Z,h2h,Cleveland Cavaliers,1.58,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,playup,PlayUp,2026-05-15T21:52:03Z,h2h,Detroit Pistons,2.45,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,playup,PlayUp,2026-05-15T21:52:03Z,spreads,Cleveland Cavaliers,1.92,-4.5,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,playup,PlayUp,2026-05-15T21:52:03Z,spreads,Detroit Pistons,1.9,4.5,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tab,TAB,2026-05-15T21:50:30Z,h2h,Cleveland Cavaliers,1.56,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tab,TAB,2026-05-15T21:50:30Z,h2h,Detroit Pistons,2.5,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tab,TAB,2026-05-15T21:50:30Z,spreads,Cleveland Cavaliers,1.9,-4.0,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,tab,TAB,2026-05-15T21:50:30Z,spreads,Detroit Pistons,1.9,4.0,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betfair_ex_au,Betfair,2026-05-15T21:52:03Z,h2h,Cleveland Cavaliers,1.6,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betfair_ex_au,Betfair,2026-05-15T21:52:03Z,h2h,Detroit Pistons,2.6,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betfair_ex_au,Betfair,2026-05-15T21:52:03Z,h2h_lay,Cleveland Cavaliers,1.62,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,betfair_ex_au,Betfair,2026-05-15T21:52:03Z,h2h_lay,Detroit Pistons,2.64,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,dabble_au,Dabble AU,2026-05-15T21:50:01Z,h2h,Cleveland Cavaliers,1.55,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,dabble_au,Dabble AU,2026-05-15T21:50:01Z,h2h,Detroit Pistons,2.45,,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,dabble_au,Dabble AU,2026-05-15T21:50:01Z,spreads,Cleveland Cavaliers,1.92,-4.5,20260515_215204
745d265e0d83dac45060b44665d8cbe5,basketball_nba,Cleveland Cavaliers,Detroit Pistons,2026-05-15T23:10:00Z,dabble_au,Dabble AU,2026-05-15T21:50:01Z,spreads,Detroit Pistons,1.9,4.5,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,h2h,Minnesota Timberwolves,2.92,,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,h2h,San Antonio Spurs,1.43,,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,spreads,Minnesota Timberwolves,1.92,5.5,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,sportsbet,SportsBet,2026-05-15T21:50:29Z,spreads,San Antonio Spurs,1.88,-5.5,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,h2h,Minnesota Timberwolves,2.9,,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,h2h,San Antonio Spurs,1.42,,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,spreads,Minnesota Timberwolves,1.9,6.5,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,pointsbetau,PointsBet (AU),2026-05-15T21:52:02Z,spreads,San Antonio Spurs,1.9,-6.5,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,ladbrokes_au,Ladbrokes,2026-05-15T21:52:02Z,h2h,Minnesota Timberwolves,2.9,,20260515_215204
1bd4432ce20bc61756180bf2d1c59c91,basketball_nba,Minnesota Timberwolves,San Antonio Spurs,2026-05-16T01:40:00Z,ladbrokes_au,Ladbrokes,2026-05-15T21:52:02Z,h2h,San Antonio Spurs,1.42,,20260515_215204
