event_id,sport_key,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,pointsbetau,PointsBet (AU),2026-05-12T22:05:13Z,h2h,Minnesota Timberwolves,4.3,,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,pointsbetau,PointsBet (AU),2026-05-12T22:05:13Z,h2h,San Antonio Spurs,1.24,,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,pointsbetau,PointsBet (AU),2026-05-12T22:05:13Z,spreads,Minnesota Timberwolves,1.87,10.5,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,pointsbetau,PointsBet (AU),2026-05-12T22:05:13Z,spreads,San Antonio Spurs,1.95,-10.5,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,sportsbet,SportsBet,2026-05-12T22:05:13Z,h2h,Minnesota Timberwolves,4.4,,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,sportsbet,SportsBet,2026-05-12T22:05:13Z,h2h,San Antonio Spurs,1.23,,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,sportsbet,SportsBet,2026-05-12T22:05:13Z,spreads,Minnesota Timberwolves,1.88,10.5,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,sportsbet,SportsBet,2026-05-12T22:05:13Z,spreads,San Antonio Spurs,1.92,-10.5,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,tabtouch,TABtouch,2026-05-12T22:04:58Z,h2h,Minnesota Timberwolves,4.2,,20260512_220548
09800f9101b348d4a66742a3d8888b82,basketball_nba,San Antonio Spurs,Minnesota Timberwolves,2026-05-13T00:10:00Z,tabtouch,TABtouch,2026-05-12T22:04:58Z,h2h,San Antonio Spurs,1.24,,20260512_220548
